code,city,hospName,hospID,hospAddress,latitude,longitude,hospTel
7,高雄市,宏祐診所,3502072258,高雄市前金區長興里中正四路124號,22.63016,120.297467,2856777
7,高雄市,吉田耳鼻喉科診所,3507340028,高雄市前金區後金里自強一路63號B1至2樓,22.631042,120.292936,2113165
7,高雄市,上琳醫院,1507340026,高雄市前金區後金里自強一路67號,22.631197,120.292903,2828668
7,高雄市,高雄市立大同醫院,0102070020,高雄市前金區復元里中華三路68號,22.626989,120.297205,2911101
7,高雄市,余國榮耳鼻咽喉科診所,3502070825,高雄市前金區中華三路227號1樓,22.633792,120.293929,2167126
7,高雄市,高大美杏生醫院,1507310037,高雄市楠梓區大學東路1號,22.724997,120.289635,3658885
7,高雄市,小學堂兒科診所,3507310566,高雄市楠梓區大學南路232號,22.732344,120.292196,3655601
7,高雄市,金安心醫院,1507310019,高雄市楠梓區加昌路606號,22.715882,120.29898,3649890
7,高雄市,季建華耳鼻喉科診所,3507310351,高雄市楠梓區加昌路618號,22.71554,120.298018,3663331
7,高雄市,長春醫院,1502041108,高雄市楠梓區右昌街331號1-5樓,22.714272,120.2891,3612995
7,高雄市,康東原診所,3502040685,高雄市楠梓區右昌街376號,22.715042,120.28898,3610115
7,高雄市,仁安診所,3502042036,高雄市楠梓區宏昌里後昌路1182號,22.717558,120.290677,3684128
7,高雄市,吉豐耳鼻喉科診所,3502040318,高雄市楠梓區建楠路143號,22.726814,120.326588,3515056
7,高雄市,高耿耀診所,3502040596,高雄市楠梓區建楠路１79號1樓,22.726845,120.325804,3529803
7,高雄市,九大聯合診所,3502040747,高雄市楠梓區建楠路２15號１-2樓,22.726894,120.324856,3531510
7,高雄市,台灣中油股份有限公司煉製事業部國光聯合診所,2702040071,高雄市楠梓區後昌路546巷2號,22.709584,120.301102,5824141-6460
7,高雄市,聖昌診所,3502040809,高雄市楠梓區後昌路773號,22.710221,120.295993,3639666
7,高雄市,顏威裕醫院,1502040076,高雄市楠梓區後昌路826號,22.711168,120.295692,3639053
7,高雄市,郭士彰耳鼻喉科診所,3502041824,高雄市楠梓區後昌路862-1號,22.712391,120.294621,3683235
7,高雄市,歐慈德內科診所,3502040078,高雄市楠梓區後昌路915號,22.71339,120.293728,3633900
7,高雄市,賴聰宏小兒科診所,3502040354,高雄市楠梓區軍校路664號,22.70693,120.293054,3630769
7,高雄市,右昌聯合醫院,1502041117,高雄市楠梓區軍校路930號,22.713799,120.290879,3643388
7,高雄市,孫欲珍小兒科家庭醫學科診所,3502041860,高雄市楠梓區海專路237號1樓,22.72484,120.312595,3613709
7,高雄市,林邑樵耳鼻喉科診所,3507310164,高雄市楠梓區益群路6號1樓,22.72363,120.297783,3600819
7,高雄市,慕恩診所,3507310208,高雄市楠梓區高楠公路1762號1樓,22.72852,120.321627,3638188
7,高雄市,陳其新診所,3502040569,高雄市楠梓區楠梓路28號,22.728607,120.329956,3521077
7,高雄市,健仁醫院,1502040021,高雄市楠梓區楠陽路136號,22.72362,120.328988,3517166
7,高雄市,日月光半導體製造股份有限公司附設員工醫務室,3402040512,高雄市楠梓區經五路123號6樓,22.722204,120.3014,3617131
7,高雄市,新家恩診所,3507310600,高雄市楠梓區旗楠路883-8號1樓,22.741502,120.338018,3551133
7,高雄市,建霖診所,3507310342,高雄市楠梓區鳳楠路248號,22.726123,120.329623,3523006
7,高雄市,康兒診所,3507310539,高雄市楠梓區德民路1003-3號1,22.71921,120.286572,3639263
7,高雄市,廣佑安診所,3502042248,高雄市楠梓區德民路782號,22.721993,120.292606,3605998
7,高雄市,王建安小兒科診所,3502042223,高雄市楠梓區德民路949號,22.720534,120.289114,3600680
7,高雄市,杏美診所,3507310217,高雄市楠梓區德祥路149號1樓,22.726586,120.309347,3645599
7,高雄市,楊宗憲診所,3507310271,高雄市楠梓區德賢路165號1.2樓,22.726592,120.306568,3663511
7,高雄市,陳顯明診所,3502040667,高雄市楠梓區德賢路265號,22.726113,120.303945,3648127
7,高雄市,沐仁耳鼻喉科診所,3507310486,高雄市楠梓區德賢路530巷29號,22.726814,120.326588,3652233
7,高雄市,弘達診所,3507310324,高雄市楠梓區德賢路573號1樓,22.725169,120.299886,3655995
7,高雄市,徐嘉賢診所,3507310548,高雄市楠梓區藍昌路413號,22.728701,120.291698,3613338
7,高雄市,馨美診所,3542151532,高雄市路竹區大社路157號,22.864929,120.263458,6074999
7,高雄市,祐民診所,3542151498,高雄市路竹區中和街180號,22.858903,120.257628,6072211
7,高雄市,長星診所,3542150348,高雄市路竹區中興路237號,22.862939,120.262155,6973411
7,高雄市,溫賀睿和醫院,1542150033,高雄市路竹區延平路57號,22.857968,120.258689,6965136
7,高雄市,富竹診所,3507150113,高雄市路竹區中興路12號．14號1樓,22.860921,120.260642,6960995
7,高雄市,蘇玉良診所,3542151587,高雄市路竹區大同路326號,22.858511,120.266572,6968248
7,高雄市,高新醫院,1542150042,高雄市路竹區中山路627號,22.865456,120.257157,6975903
7,高雄市,蘇進添小兒科診所,3542151596,高雄市路竹區中興路236號,22.857113,120.262745,6971769
7,高雄市,仁澤診所,3542151676,高雄市路竹區國昌路331號,22.861698,120.255696,6076000
7,高雄市,秀傳醫療社團法人高雄秀傳紀念醫院,3542151676,高雄市路竹區北嶺六路100號,22.861698,120.255696,6956666
7,高雄市,高雄市路竹區衛生所,2342150012,高雄市路竹區國昌路86巷22號,22.855301,120.258937,6962449
7,高雄市,祐安小兒科診所,3502022114,高雄市鼓山區九如四路1410號,22.658166,120.279236,5318616
7,高雄市,腎美診所,3502020549,高雄市鼓山區中華一路336號1至2樓及6樓,22.662277,120.292203,5544900
7,高雄市,高雄市立聯合醫院,0102020011,高雄市鼓山區中華一路976號B1至9樓,22.654924,120.291698,5552565
7,高雄市,禾家安診所,3507290890,高雄市鼓山區文信路252號,22.664667,120.299358,5526355
7,高雄市,朱光興診所,3507290318,高雄市鼓山區文信路256號1樓,22.664736,120.299177,5227188
7,高雄市,正大醫院,1502020065,高雄市鼓山區民族里鼓山三路128-9號,22.663874,120.279559,5823989
7,高雄市,新聖明診所,3507290425,高雄市鼓山區民族里鼓山三路52號1-2樓,22.663229,120.279019,5313755
7,高雄市,為好診所,3507290336,高雄市鼓山區忠正里九如四路957號,22.655795,120.278766,5215489
7,高雄市,倫詠診所,3507290505,高雄市鼓山區明倫路458號,22.6641,120.297901,5501193
7,高雄市,宏澤耳鼻喉科診所,3502021902,高雄市鼓山區明誠里文信路238號,22.664691,120.300396,5552533
7,高雄市,吳展名診所,3502022203,高雄市鼓山區明誠里明誠三路598號,22.661335,120.297421,5535658
7,高雄市,建元診所,3502020503,高雄市鼓山區明誠里裕誠路1143號,22.665634,120.297679,5543957
7,高雄市,家安診所,3502020316,高雄市鼓山區明誠里裕誠路1515號,22.664864,120.295186,5541515
7,高雄市,敏德診所,3507290845,高雄市鼓山區美術北三路105號1樓,22.662438,120.289063,5228928
7,高雄市,建生診所,3502022150,高雄市鼓山區美術東四路325號,22.660824,120.290101,5555366
7,高雄市,國立中山大學附設醫務室,2402020519,高雄市鼓山區桃源里蓮海路70號東1003室,22.62646,120.265991,5250115
7,高雄市,瑞芳耳鼻喉科診所,3502020530,高雄市鼓山區華豊里華榮路298號,22.666278,120.297016,5527887
7,高雄市,柯文良小兒科診所,3502020254,高雄市鼓山區華豊里華榮路352號,22.667704,120.296152,5535760
7,高雄市,華榮謝耳鼻喉科診所,3502022196,高雄市鼓山區華榮路205號,22.6655,120.296747,5546226
7,高雄市,鄭廣仁小兒科診所,3502022230,高雄市鼓山區華榮路207號,22.665538,120.296747,5555350
7,高雄市,祐琳小兒科診所,3502021733,高雄市鼓山區華豐里裕誠路1180號,22.666021,120.297486,5551870
7,高雄市,晴朗親子診所,3507290943,高雄市鼓山區裕誠路2050號,22.662854,120.294041,5223396
7,高雄市,黃柏翰皮膚科診所,3502021948,高雄市鼓山區龍子里大順一路823號,22.655283,120.300259,5501711
7,高雄市,吳錦明婦產科診所,3507290854,高雄市鼓山區華榮路409號,22.668735,120.294656,5226670
7,高雄市,明新診所,3502021920,高雄市鼓山區龍子里裕誠路1940號,22.659201,120.294006,5551880
7,高雄市,生安婦產小兒科醫院,1507290012,高雄市鼓山區龍水里美術東二路177號,22.662316,120.28831,5223138
7,高雄市,劉水壽診所,3507290443,高雄市鼓山區鼓山二路166-7號,22.637174,120.28088,5211891
7,高雄市,嘉樂家醫診所,3507290925,高雄市鼓山區美術東五路141號,22.658846,120.290696,5521542
7,高雄市,慶豐診所,3502021715,高雄市鼓山區華寧1號,22.666408,120.293094,5542285
7,高雄市,重安醫院,1542030018,高雄市旗山區大德里大仁街18號,22.88302,120.484821,6618471
7,高雄市,衛生福利部旗山醫院,0142030019,高雄市旗山區大德里中學路60號,22.880693,120.483277,6613811
7,高雄市,林博仁診所,3542030403,高雄市旗山區延平一路229號,22.894926,120.483716,6621000
7,高雄市,溪洲醫院,1542030116,高雄市旗山區延平一路408．412號,22.882318,120.488155,6621985
7,高雄市,民愛診所,3542030547,高雄市旗山區復新街15號,22.884792,120.482544,6617221
7,高雄市,宋俊輝診所,3507030125,高雄市旗山區中正路232號1樓,22.89066,120.480301,6626336
7,高雄市,格林耳鼻喉科診所,3507030090,高雄市旗山區大德里大同街39號,22.883507,120.485107,6623958
7,高雄市,王致瑋小兒科診所,3542031731,高雄市旗山區新山里延平一路677號1樓,22.88389,120.483215,6629922
7,高雄市,嘉惠診所,3507030072,高雄市旗山區大德里大同街42號,22.883289,120.484803,6621900
7,高雄市,聖星診所,3507030116,高雄市旗山區延平一路689號,22.883617,120.483223,6622555
7,高雄市,晴美旗后診所,3507370035,高雄市旗津區中華里旗津三路962巷2號,22.607534,120.270472,5710522
7,高雄市,白鋒釗診所,3502100079,高雄市旗津區北汕里中洲三路99-1號,22.598161,120.280224,5718239
7,高雄市,"高雄市立旗津醫院
(委託財團法人私立高雄醫學大學經營)",1307370011,高雄市旗津區南汕里旗港路33號,22.590209,120.285113,5711188
7,高雄市,徐誌忠內科診所,3502100097,高雄市旗津區振興里中洲三路775號,22.61192,120.269795,5710063
7,高雄市,賴顯忠診所,3502101101,高雄市旗津區商港街14巷92弄18號,22.576063,120.295068,5718773
7,高雄市,國民小兒科診所,3542010723,高雄市鳳山區中正路37號,22.625259,120.359213,7427925
7,高雄市,文華耳鼻喉科診所,3542014856,高雄市鳳山區文化路117號1樓,22.634284,120.351927,7902555
7,高雄市,大欣診所,3507010025,高雄市鳳山區文化路25號1樓,22.633281,120.357799,7993009
7,高雄市,文德診所,3507010150,高雄市鳳山區文衡路301號1-2樓,22.64017,120.353537,7805189
7,高雄市,陳柏蒼耳鼻喉科診所,3542013984,高雄市鳳山區文衡路480號,22.641076,120.35029,7775388
7,高雄市,董石城診所,3507011004,高雄市鳳山區文龍東路353號,22.640405,120.365052,7407636
7,高雄市,文山長慶小兒科診所,3507010454,高雄市鳳山區文龍東路738號1樓,22.64282,120.353965,7774098
7,高雄市,德恩診所,3542012049,高雄市鳳山區王生明路133號,22.619879,120.362635,7194722
7,高雄市,高內兒科診所,3542010036,高雄市鳳山區民生路81號,22.626352,120.360888,7424597
7,高雄市,陳重志聯合診所,3542014098,高雄市鳳山區光復路一段139號,22.629114,120.350668,7427329
7,高雄市,郭崇志診所,3542014114,高雄市鳳山區光復路一段171號,22.62913,120.349913,7100192
7,高雄市,上承診所,3507011077,高雄市鳳山區青年路一段367號,22.627189,120.349073,7102666
7,高雄市,高丹榕診所,3507010650,高雄市鳳山區光復路二段223號1樓,22.629275,120.344787,7475556
7,高雄市,大東醫院,1542010052,高雄市鳳山區光遠路171-2號,22.625359,120.362012,7463762
7,高雄市,正宏耳鼻喉科診所,3507010301,高雄市鳳山區中山東路563號,22.625511,120.361199,7451196
7,高雄市,林錦浩黃正宗耳鼻喉科診所,3542011471,高雄市鳳山區光遠路260號,22.625558,120.362291,7419880
7,高雄市,新高鳳醫院,1507010014,高雄市鳳山區光遠路360號1-7樓,22.626208,120.35883,7472320
7,高雄市,王楩楠內兒科診所,3542010054,高雄市鳳山區光遠路82號,22.624088,120.366202,7460334
7,高雄市,賴其盈小兒科診所,3507010883,高雄市鳳山區自由路136號之1號,22.625793,120.350742,7107998
7,高雄市,優生婦產科醫院,1542010141,高雄市鳳山區自由路189號,22.625567,120.35099,7478629
7,高雄市,仁惠婦幼醫院,1542011246,高雄市鳳山區自由路81號,22.625812,120.35335,7104397
7,高雄市,柏雅診所,3507011193,高雄市鳳山區青年路二段30號,22.628616,120.349389,7465832
7,高雄市,葉耳鼻喉科診所,3542014927,高雄市鳳山區青年路二段373號1樓,22.641719,120.35114,7778783
7,高雄市,黃大沅小兒科診所,3542012076,高雄市鳳山區青年路二段468號,22.644126,120.351512,7679299
7,高雄市,牛伯伯兒科診所,3507010703,高雄市鳳山區建國路三段338號1樓及夾層,22.637968,120.349511,7808123
7,高雄市,詹文祥耳鼻喉科診所,3507010169,高雄市鳳山區曹公路14號1樓,22.628475,120.357322,7425003
7,高雄市,博新診所,3507010829,高雄市鳳山區博愛路19號1樓及21號1樓,22.626315,120.374399,7019595
7,高雄市,鳳山全民診所,3542011800,高雄市鳳山區博愛路328號1-2樓,22.630827,120.368622,7037038
7,高雄市,聖壹診所,3507010678,高雄市鳳山區瑞興路482號1樓及490號1樓,22.630898,120.371765,7014755
7,高雄市,林誓揚診所,3542012469,高雄市鳳山區經武路18號,22.62618,120.362213,7482228
7,高雄市,高雄市立鳳山醫院,1142010518,高雄市鳳山區經武路42號,22.628564,120.363086,7418151
7,高雄市,誠愛診所,3507010794,高雄市鳳山區誠愛路1號1樓,22.60881,120.358804,7556008
7,高雄市,欣診所,3507010801,高雄市鳳山區誠義路31號1-2樓,22.608633,120.360382,7537532
7,高雄市,陳茂展診所,3542011882,高雄市鳳山區鳳松路61號1-3樓,22.634564,120.36152,7107302
7,高雄市,江泰興耳鼻喉科診所,3542010090,高雄市鳳山區澄清路97號,22.628952,120.344307,7422296
7,高雄市,楊誠恕診所,3507010954,高雄市鳳山區工協街４７號１樓,22.629694,120.371695,7016090
7,高雄市,文衡診所,3542011551,高雄市鳳山區文衡路344號,22.640205,120.355006,7768185
7,高雄市,九大五甲診所,3507010641,高雄市鳳山區五甲二路348號1-2樓,22.599526,120.337587,7276789
7,高雄市,聖恩診所,3507010632,高雄市鳳山區五甲二路395號、397號1樓,22.597559,120.335452,7219819
7,高雄市,陳弘列內兒科診所,3542010563,高雄市鳳山區五甲二路697號,22.593579,120.329033,8111227
7,高雄市,家康診所,3542014687,高雄市鳳山區五甲三路111號1樓,22.59138,120.326055,8118967
7,高雄市,李威德診所,3542012352,高雄市鳳山區五甲三路48號1樓,22.592924,120.327309,8227676
7,高雄市,新石津診所,3542014785,高雄市鳳山區自強二路112號,22.5959,120.327626,7682288
7,高雄市,錦明小兒科診所,3542011364,高雄市鳳山區自強二路171號,22.597079,120.326915,7633688
7,高雄市,朝仁耳鼻喉科診所,3507010374,高雄市鳳山區自強二路172號1樓,22.597028,120.327256,8110527
7,高雄市,和成診所,3507010963,高雄市鳳山區和成路71號1-2樓,22.590007,120.337929,7961900
7,高雄市,何鴻鈞診所,3542011864,高雄市鳳山區林森路324號,22.596792,120.338004,7716819
7,高雄市,健元內科診所,3542014552,高雄市鳳山區武慶二路126號,22.612755,120.332879,7164100
7,高雄市,聯欣診所,3507011228,高雄市鳳山區高鳳一路91號,22.588038,120.366771,7926390
7,高雄市,凱旋診所,3542011382,高雄市鳳山區凱旋路261號,22.613218,120.349155,7637639
7,高雄市,瑞文診所,3507010927,高雄市鳳山區新富路330號1樓,22.612684,120.342606,7675688
7,高雄市,韓台基診所,3542011506,高雄市鳳山區新富路333號,22.613261,120.344944,7662525
7,高雄市,瑞合耳鼻喉科診所,3507011246,高雄市鳳山區保泰路2-2號1-2樓,22.598928,120.326673,7688800
7,高雄市,禾恩診所,3507011237,高雄市鳳山區海洋二路39號1樓,22.610568,120.346513,7650908
7,高雄市,蘇河名診所,3507011308,高雄市鳳山區海涵路581號,22.592098,120.344106,7923267
7,高雄市,惠德醫院,1542011237,高雄市鳳山區福祥街81號,22.592033,120.325113,8126000
7,高雄市,杏和醫院,1542011282,高雄市鳳山區五甲二路385、387、389、391號B1-9樓、470號1樓,22.597685,120.335608,7613111
7,高雄市,瑞良診所,3507011219,高雄市鳳山區瑞隆東路212號,22.606354,120.340154,7151118
7,高雄市,元富診所,3542014525,高雄市鳳山區新富路237號,22.612956,120.33883,7638666
7,高雄市,泰和醫院,1542110020,高雄市橋頭區成功路101號,22.758759,120.309606,6111128
7,高雄市,陳性良診所,3542110326,高雄市橋頭區隆豐路220號,22.753717,120.307143,6113516
7,高雄市,高雄市橋頭區衛生所,2342110018,高雄市橋頭區隆豐路5號,22.7573,120.305453,6113516
7,高雄市,孫琮淵診所,3542111378,高雄市橋頭區成功南路79號,22.75391,120.311868,6130567
7,高雄市,張民傑診所,3507110020,高雄市橋頭區新興路95號,22.758658,120.307378,6118991
7,高雄市,正心診所,3542111396,高雄市橋頭區隆豐路170號1樓,22.75457,120.306432,6128080
7,高雄市,廖俊安診所,3542111369,高雄市橋頭區樹德路63號,22.760237,120.304503,6115040
7,高雄市,高雄市燕巢區衛生所,2342120014,高雄市燕巢區中興路2號,22.79303,120.361659,6161148
7,高雄市,吳宏彰診所,3542121356,高雄市燕巢區安招里中民路861號,22.792225,120.353072,6163160
7,高雄市,燕巢家庭診所,3507120044,高雄市燕巢區南燕里中興路16號,22.792601,120.361773,6161810
7,高雄市,高雄市彌陀區衛生所,2342190016,高雄市彌陀區中華路一巷五弄一號,22.782146,120.250575,6175307
7,高雄市,旭康診所,3507321836,高雄市三民區安生里十全一路38號1-2樓,22.644921,120.313254,3222189
7,高雄市,承安耳鼻喉科診所,3502054929,高雄市三民區裕民里力行路250號1樓,22.638179,120.286393,3160789
7,高雄市,全冠診所,3507321872,高雄市三民區十全一路365號,22.645052,120.305854,3222600
7,高雄市,立民內科診所,3507302055,高雄市左營區先鋒路385號,22.680457,120.282531,5888236
7,高雄市,財團法人私立高雄醫學大學附設高醫岡山分院,1307020025,高雄市岡山區捷安路8號,22.779121,120.301357,6263000
7,高雄市,大心診所,3507340457,高雄市前金區七賢二路193之5號,22.632805,120.295305,2855222
7,高雄市,楊朝欽內科診所,3502081980,高雄市苓雅區廣澤里三多三路238號,22.614657,120.306011,3349010
7,高雄市,祐康診所,3507310664,高雄市楠梓區右昌街578號,22.718235,120.285509,3638789
7,高雄市,藍田耳鼻喉科診所,3507310744,高雄市楠梓區藍田路925號1樓,22.7269977,120.2804014,3651488
7,高雄市,高大媄兒科診所,3507310655,高雄市楠梓區援中路588號,22.724726,120.289616,3658288
7,高雄市,康群耳鼻喉科診所,3507290578,高雄市鼓山區美術東二路110號1樓,22.653732,120.288353,5549191
7,高雄市,沐樂耳鼻喉科診所,3507291164,高雄市鼓山區美術東六街７３號１樓,22.65771,120.291245,5526722
7,高雄市,台安診所,3542011211,高雄市鳳山區雙慈街26號,22.625003,120.35708,7410268
7,高雄市,凱田診所,3507011326,高雄市鳳山區三民路192號,22.623916,120.359883,7101995
7,高雄市,吳文誌診所,3507010285,高雄市鳳山區鳳林路157號,22.622439,120.377356,7820958
7,高雄市,吳辰龍耳鼻喉科診所,3542013751,高雄市鳳山區新富路352號,22.612711,120.343048,7661910
7,高雄市,張晉源耳鼻喉科診所,3542014221,高雄市鳳山區文衡路451號1樓,22.6412342,120.3479957,7775450
7,高雄市,楊寧正診所,3507110048,高雄市橋頭區成功南路5號,22.755659,120.310852,6122226
43,屏東縣,屏基醫療財團法人屏東基督教醫院,1143010012,屏東縣屏東市華山里大連路60號,22.682041,120.502588,08-7363026
43,屏東縣,衛生福利部屏東醫院,0143010011,屏東縣屏東市興樂里自由路270號,22.673264,120.495546,08-7363011
43,屏東縣,國軍高雄總醫院屏東分院附設民眾診療服務處,0543010019,屏東縣屏東市龍華里大湖路58巷22號,22.633503,120.487574,08-7560756
43,屏東縣,寶建醫療社團法人寶建醫院,0943010017,屏東縣屏東市空翔里中山路123號,22.681802,120.484426,08-7665995
43,屏東縣,優生醫療社團法人優生醫院,0943010035,屏東縣屏東市華山里瑞光路三段103號,22.686112,120.50391,08-7382222
43,屏東縣,安和醫療社團法人安和醫院,0943010026,屏東縣屏東市崇蘭里自由路598號,22.683409,120.483684,08-7651828
43,屏東縣,屏東榮民總醫院,0643010011,屏東縣屏東市崇武里榮總東路1號,22.662631,120.475691,08-7557885
43,屏東縣,國仁醫院,1543010109,屏東縣屏東市瑞光里民生東路12-2號,22.658297,120.514591,08-7223000
43,屏東縣,民眾醫院,1543010190,屏東縣屏東市泰安里忠孝路120-1號,22.676407,120.487604,08-7325455
43,屏東縣,復興醫院,0943010044,屏東縣屏東市民生路147之3號,22.66854,120.495734,08-7232323
43,屏東縣,蔡長禧診所,3543011135,屏東縣屏東市長春里民生路12之16號1樓,22.665668,120.501413,08-7227766
43,屏東縣,芯禾診所,3543014823,屏東縣屏東市永城里青島街135號,22.67822,120.481979,08-7321060
43,屏東縣,哲明診所,3543010745,屏東縣屏東市興樂里林森路100號,22.673439,120.491337,08-7329410
43,屏東縣,正大聯合診所,3543013291,屏東縣屏東市斯文里中正路191-1號,22.679825,120.491104,08-7327015
43,屏東縣,前進診所,3543014690,屏東縣屏東市前進里清進路736號,22.651489,120.464288,08-7517176
43,屏東縣,小太陽兒科聯合診所,3543014565,屏東縣屏東市豐田里建豐路169號,22.675816,120.505348,08-7379591
43,屏東縣,張俊智診所,3543013577,屏東縣屏東市博愛路215號,22.678294,120.481001,08-7667010
43,屏東縣,林志忠診所,3543011671,屏東縣屏東市中正里華正路265號,22.684382,120.498083,08-7364741
43,屏東縣,海豐診所,3543013568,屏東縣屏東市海豐里海豐街36－5號,22.700854,120.510968,08-7387135
43,屏東縣,梁宏志診所,3543011911,屏東縣屏東市溝美里自由路379-4號,22.680544,120.495431,08-7364494
43,屏東縣,河南診所,3543010085,屏東縣屏東市明正里中正路95號,22.67259,120.488798,08-7322066
43,屏東縣,林長興診所,3543013399,屏東縣屏東市豐源里廣東路72號,22.67142,120.499206,08-7236266
43,屏東縣,宋的祥診所,3543014172,屏東縣屏東市北興里公裕街158號,22.689108,120.491234,08-7651318
43,屏東縣,曾競鋒診所,3543014332,屏東縣屏東市崇蘭里廣東路1020號1樓,22.68766,120.484936,08-7324355
43,屏東縣,健丞診所,3543013746,屏東縣屏東市崇武里華盛街1－30號 ,22.66411,120.478624,08-7530011
43,屏東縣,健康123診所,3543014798,屏東縣屏東市潭墘里大同北路249號,22.681526,120.473741,08-7321216
43,屏東縣,崇蘭診所,3543014065,屏東縣屏東市潭墘里大同北路47號,22.679984,120.474799,08-7332716
43,屏東縣,大豐診所,3543014592,屏東縣屏東市安鎮里大豐路9號1樓,22.666519,120.472219,08-7539333
43,屏東縣,林連風診所,3543013899,屏東縣屏東市平和里民權路46號,22.671721,120.491793,08-7336168
43,屏東縣,博醫診所,3543014403,屏東縣屏東市崇蘭里廣東路1013號1樓,22.687374,120.483202,08-7325992
43,屏東縣,江耳鼻喉科診所,3543011555,屏東縣屏東市端正里中華路49號,22.67237,120.489864,08-7669471
43,屏東縣,李福國耳鼻喉科診所,3543011975,屏東縣屏東市中正路462號,22.684522,120.494184,08-7383846
43,屏東縣,吉田診所,3543013871,屏東縣屏東市中正路556號,22.686226,120.495957,08-7366140
43,屏東縣,李洮俊診所,3543013862,屏東縣屏東市民族路130號,22.670683,120.484381,08-7668901
43,屏東縣,洮俊診所,3543014190,屏東縣屏東市廣東路396號,22.678372,120.501457,08-7363766
43,屏東縣,張道明診所,3543014136,屏東縣屏東市廣東路396號,22.678372,120.501457,08-7363766
43,屏東縣,藍文君診所,3543014145,屏東縣屏東市廣東路396號2F,22.678372,120.501457,08-7363766
43,屏東縣,鄭英傑診所,3543010343,屏東縣屏東市廣東路574號,22.683409,120.498634,08-7363335
43,屏東縣,屏東縣屏東市衛生所,2343010017,屏東縣屏東市厚生里建國路92號,22.665065,120.482435,08-7538701
43,屏東縣,常紳診所,3543014896,屏東縣屏東市中正路417-1號,22.6878535,120.4973242,08-7366839
43,屏東縣,安泰醫療社團法人潮州安泰醫院,0943020013,屏東縣潮州鎮三星里四維路162號,22.55403,120.546964,08-7800888
43,屏東縣,大展診所,3543022129,屏東縣潮州鎮中山路145號,22.54924,120.539069,08-7893155
43,屏東縣,王尹星診所,3543022058,屏東縣潮州鎮朝昇路267號,22.55616,120.540859,08-7800258
43,屏東縣,大福診所,3543022236,屏東縣潮州鎮中山路89號 ,22.549496,120.540923,08-7895556
43,屏東縣,愛生診所,3543022156,屏東縣潮州鎮同榮里中山路107號,22.549474,120.540486,08-7882355
43,屏東縣,大華診所,3543020509,屏東縣潮州鎮興隆路108號,22.542476,120.540561,08-7801002
43,屏東縣,張耳鼻喉科診所,3543021800,屏東縣潮州鎮新榮里新生路33號,22.548074,120.537882,08-7882248
43,屏東縣,賴信宏耳鼻喉科診所,3543021962,屏東縣潮州鎮新生里公園路42、46、48號,22.552809,120.537062,08-7886201
43,屏東縣,洪福枝診所,3543022138,屏東縣潮州鎮新生路72-2號,22.549063,120.538788,08-7883702
43,屏東縣,黃志忠診所,3543020438,屏東縣潮州鎮中山路33號,22.549496,120.543111,08-7884486
43,屏東縣,茂隆骨科醫院,1543020105,屏東潮州鎮朝昇路322號,22.5562479,120.5391984,08-7801915
43,屏東縣,屏東縣潮州鎮衛生所,2343020013,屏東縣潮州鎮三共里永坤路107號,22.553018,120.542229,08-7882131
43,屏東縣,輔英科技大學附設醫院,1343030018,屏東縣東港鎮興台里中山路5號,22.465198,120.452734,08-8323146
43,屏東縣,安泰醫療社團法人安泰醫院,0943030019,屏東縣東港鎮興東里中正路一段210號,22.474326,120.459127,08-8329966
43,屏東縣,李宗勳皮膚科診所,3543030381,屏東縣東港鎮中山路2-8號,22.4652622,120.4540148,08-8351283
43,屏東縣,李澤診所,3543031600,屏東縣東港鎮新勝里中山路36號,22.466408,120.451164,08-8323560
43,屏東縣,家欣診所,3543031566,屏東縣東港鎮興東里光復路一段210號,22.468719,120.455181,08-8330810
43,屏東縣,正輝耳鼻喉科診所,3543031619,屏東縣東港鎮興東里中正路159號,22.472707,120.456559,08-8353183
43,屏東縣,林瑛豐兒科診所,3543031520,屏東縣東港鎮朝安里朝隆路88號,22.468737,120.446685,08-8339868
43,屏東縣,蔡清鄉診所,3543031468,屏東縣東港鎮新勝里中山路50號,22.466633,120.450721,08-8322475
43,屏東縣,宋耳鼻喉科診所,3543030274,屏東縣東港鎮新勝里光復路二段88號,22.466439,120.452766,08-8353681
43,屏東縣,東霖耳鼻喉科診所,3543030283,屏東縣東港鎮興台里中山路1-3號,22.464946,120.454318,08-8326000
43,屏東縣,張憲爵診所,3543030309,屏東縣東港鎮新勝里新勝街168號,22.467943,120.451847,08-8326035
43,屏東縣,嘉恩耳鼻喉科診所,3543031459,屏東縣東港鎮興東里中正路一段27號,22.470842,120.453751,08-8326828
43,屏東縣,德鴻吳小兒科診所,3543031539,屏東縣東港鎮朝安里新生三路226號,22.467621,120.444967,08-8329454
43,屏東縣,新仁愛診所,3543031440,屏東縣東港鎮興台里中山路23號,22.465792,120.451704,08-8350623
43,屏東縣,蔡仲凡診所,3543031628,屏東縣東港鎮新勝里光復路二段76號,22.466667,120.452858,08-8351666
43,屏東縣,侯友益耳鼻喉科診所,3543031646,屏東縣東港鎮新勝里光復路一段311號,22.465978,120.453104,08-8337001
43,屏東縣,屏東縣東港鎮衛生所,2343030019,屏東縣東港鎮朝安里新生三路23號,22.467096,120.446098,08-8325310
43,屏東縣,南門醫療社團法人南門醫院,0943040015,屏東縣恆春鎮南門路10號,22.000858,120.745389,08-8894568
